Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 13,1,20,BBA,Thursday,Isabella Green,1592,Isabella Green
Room 13,1,21,BBA,Thursday,Daniel Turner,1599,Isabella Green
Room 13,1,21,BBA,Thursday,Emily Moore,1600,Isabella Green
Room 13,1,22,BBA,Thursday,John Turner,1607,Isabella Green
Room 13,1,22,BBA,Thursday,Olivia Ward,1608,Isabella Green
Room 13,1,19,BBA,Thursday,David Martinez,1615,Isabella Green
Room 13,1,19,BBA,Thursday,Jessica Thompson,1616,Isabella Green
Room 13,1,20,BBA,Thursday,Matthew Perez,1623,Isabella Green
Room 13,1,20,BBA,Thursday,Isabella Green,1624,Isabella Green
Room 13,1,21,BBA,Thursday,Daniel Turner,1631,Isabella Green
Room 13,1,21,BBA,Thursday,Emily Moore,1632,Isabella Green
Room 13,1,22,BBA,Thursday,John Turner,1639,Isabella Green
Room 13,1,22,BBA,Thursday,Olivia Ward,1640,Isabella Green
Room 13,1,19,BBA,Thursday,David Martinez,1647,Isabella Green
Room 13,1,19,BBA,Thursday,Jessica Thompson,1648,Isabella Green
Room 13,1,20,BBA,Thursday,Matthew Perez,1655,Isabella Green
Room 13,1,20,BBA,Thursday,Isabella Green,1656,Isabella Green
Room 13,1,21,BBA,Thursday,Daniel Turner,1663,Isabella Green
Room 13,1,21,BBA,Thursday,Emily Moore,1664,Isabella Green
Room 13,1,22,BBA,Thursday,John Turner,1671,Isabella Green
Room 13,1,22,BBA,Thursday,Olivia Ward,1672,Isabella Green
Room 13,1,19,BBA,Thursday,David Martinez,1679,Isabella Green
Room 13,1,19,BBA,Thursday,Jessica Thompson,1680,Isabella Green
Room 13,1,20,BBA,Thursday,Matthew Perez,1687,Isabella Green
Room 13,1,20,BBA,Thursday,Isabella Green,1688,Isabella Green
Room 13,1,21,BBA,Thursday,Daniel Turner,1695,Isabella Green
Room 13,1,21,BBA,Thursday,Emily Moore,1696,Isabella Green
Room 14,1,19,BBA,Thursday,David Martinez,1706,Daniel Turner
Room 14,1,19,BBA,Thursday,Jessica Thompson,1707,Daniel Turner
Room 14,1,20,BBA,Thursday,Matthew Perez,1714,Daniel Turner
Room 14,1,20,BBA,Thursday,Isabella Green,1715,Daniel Turner
Room 14,1,21,BBA,Thursday,Daniel Turner,1722,Daniel Turner
Room 14,1,21,BBA,Thursday,Emily Moore,1723,Daniel Turner
Room 14,1,22,BBA,Thursday,John Turner,1730,Daniel Turner
Room 14,1,22,BBA,Thursday,Olivia Ward,1731,Daniel Turner
Room 14,1,19,BBA,Thursday,David Martinez,1738,Daniel Turner
Room 14,1,19,BBA,Thursday,Jessica Thompson,1739,Daniel Turner
Room 14,1,20,BBA,Thursday,Matthew Perez,1746,Daniel Turner
Room 14,1,20,BBA,Thursday,Isabella Green,1747,Daniel Turner
Room 14,1,21,BBA,Thursday,Daniel Turner,1754,Daniel Turner
Room 14,1,21,BBA,Thursday,Emily Moore,1755,Daniel Turner
Room 14,1,22,BBA,Thursday,John Turner,1762,Daniel Turner
Room 14,1,22,BBA,Thursday,Olivia Ward,1763,Daniel Turner
Room 14,1,19,BBA,Thursday,David Martinez,1770,Daniel Turner
Room 14,1,19,BBA,Thursday,Jessica Thompson,1771,Daniel Turner
Room 14,1,20,BBA,Thursday,Matthew Perez,1778,Daniel Turner
Room 14,1,20,BBA,Thursday,Isabella Green,1779,Daniel Turner
Room 14,1,21,BBA,Thursday,Daniel Turner,1786,Daniel Turner
Room 14,1,21,BBA,Thursday,Emily Moore,1787,Daniel Turner
Room 14,1,22,BBA,Thursday,John Turner,1794,Daniel Turner
Room 14,1,22,BBA,Thursday,Olivia Ward,1795,Daniel Turner
Room 14,1,19,BBA,Thursday,David Martinez,1802,Daniel Turner
Room 14,1,19,BBA,Thursday,Jessica Thompson,1803,Daniel Turner
Room 14,1,20,BBA,Thursday,Matthew Perez,1810,Daniel Turner
Room 14,1,20,BBA,Thursday,Isabella Green,1811,Daniel Turner
Room 14,1,21,BBA,Thursday,Daniel Turner,1818,Daniel Turner
Room 14,1,21,BBA,Thursday,Emily Moore,1819,Daniel Turner
Room 15,1,19,BBA,Thursday,David Martinez,1829,Emily Moore
Room 15,1,19,BBA,Thursday,Jessica Thompson,1830,Emily Moore
Room 15,1,20,BBA,Thursday,Matthew Perez,1837,Emily Moore
Room 15,1,20,BBA,Thursday,Isabella Green,1838,Emily Moore
Room 15,1,21,BBA,Thursday,Daniel Turner,1845,Emily Moore
Room 15,1,21,BBA,Thursday,Emily Moore,1846,Emily Moore
Room 15,1,22,BBA,Thursday,John Turner,1853,Emily Moore
Room 15,1,22,BBA,Thursday,Olivia Ward,1854,Emily Moore
Room 15,1,19,BBA,Thursday,David Martinez,1861,Emily Moore
Room 15,1,19,BBA,Thursday,Jessica Thompson,1862,Emily Moore
Room 15,1,20,BBA,Thursday,Matthew Perez,1869,Emily Moore
Room 15,1,20,BBA,Thursday,Isabella Green,1870,Emily Moore
Room 15,1,21,BBA,Thursday,Daniel Turner,1877,Emily Moore
Room 15,1,21,BBA,Thursday,Emily Moore,1878,Emily Moore
Room 15,1,22,BBA,Thursday,John Turner,1885,Emily Moore
Room 15,1,22,BBA,Thursday,Olivia Ward,1886,Emily Moore
Room 15,1,19,BBA,Thursday,David Martinez,1893,Emily Moore
Room 15,1,19,BBA,Thursday,Jessica Thompson,1894,Emily Moore
Room 15,1,20,BBA,Thursday,Matthew Perez,1901,Emily Moore
Room 15,1,20,BBA,Thursday,Isabella Green,1902,Emily Moore
Room 15,1,21,BBA,Thursday,Daniel Turner,1909,Emily Moore
Room 15,1,21,BBA,Thursday,Emily Moore,1910,Emily Moore
Room 15,1,22,BBA,Thursday,John Turner,1917,Emily Moore
Room 15,1,22,BBA,Thursday,Olivia Ward,1918,Emily Moore
Room 15,1,19,BBA,Thursday,David Martinez,1925,Emily Moore
Room 15,1,19,BBA,Thursday,Jessica Thompson,1926,Emily Moore
Room 15,1,20,BBA,Thursday,Matthew Perez,1933,Emily Moore
Room 15,1,20,BBA,Thursday,Isabella Green,1934,Emily Moore
Room 15,1,21,BBA,Thursday,Daniel Turner,1941,Emily Moore
Room 15,1,21,BBA,Thursday,Emily Moore,1942,Emily Moore
Room 16,1,19,BBA,Thursday,David Martinez,1952,Emily Moore
Room 16,1,19,BBA,Thursday,Jessica Thompson,1953,Emily Moore
Room 16,1,20,BBA,Thursday,Matthew Perez,1960,Emily Moore
Room 16,1,20,BBA,Thursday,Isabella Green,1961,Emily Moore
Room 16,1,21,BBA,Thursday,Daniel Turner,1968,Emily Moore
Room 16,1,21,BBA,Thursday,Emily Moore,1969,Emily Moore
Room 16,1,22,BBA,Thursday,John Turner,1976,Emily Moore
Room 16,1,22,BBA,Thursday,Olivia Ward,1977,Emily Moore
Room 16,1,19,BBA,Thursday,David Martinez,1984,Emily Moore
Room 16,1,19,BBA,Thursday,Jessica Thompson,1985,Emily Moore
Room 16,1,20,BBA,Thursday,Matthew Perez,1992,Emily Moore
Room 16,1,20,BBA,Thursday,Isabella Green,1993,Emily Moore
Room 16,1,21,BBA,Thursday,Daniel Turner,2000,Emily Moore
Room 16,1,21,BBA,Thursday,Emily Moore,2001,Emily Moore
Room 16,1,22,BBA,Thursday,John Turner,2008,Emily Moore
Room 16,1,22,BBA,Thursday,Olivia Ward,2009,Emily Moore
Room 16,1,19,BBA,Thursday,David Martinez,2016,Emily Moore
Room 16,1,19,BBA,Thursday,Jessica Thompson,2017,Emily Moore
Room 16,1,20,BBA,Thursday,Matthew Perez,2024,Emily Moore
Room 16,1,20,BBA,Thursday,Isabella Green,2025,Emily Moore
Room 16,1,21,BBA,Thursday,Daniel Turner,2032,Emily Moore
Room 16,1,21,BBA,Thursday,Emily Moore,2033,Emily Moore
Room 16,1,22,BBA,Thursday,John Turner,2040,Emily Moore
Room 16,1,22,BBA,Thursday,Olivia Ward,2041,Emily Moore
Room 16,1,19,BBA,Thursday,David Martinez,2048,Emily Moore
Room 16,1,19,BBA,Thursday,Jessica Thompson,2049,Emily Moore
Room 16,1,20,BBA,Thursday,Matthew Perez,2056,Emily Moore
Room 16,1,20,BBA,Thursday,Isabella Green,2057,Emily Moore
Room 16,1,21,BBA,Thursday,Daniel Turner,2064,Emily Moore
Room 16,1,21,BBA,Thursday,Emily Moore,2065,Emily Moore
Room 17,1,19,BBA,Thursday,David Martinez,2075,Daniel Turner
Room 17,1,19,BBA,Thursday,Jessica Thompson,2076,Daniel Turner
Room 17,1,20,BBA,Thursday,Matthew Perez,2083,Daniel Turner
Room 17,1,20,BBA,Thursday,Isabella Green,2084,Daniel Turner
Room 17,1,21,BBA,Thursday,Daniel Turner,2091,Daniel Turner
Room 17,1,21,BBA,Thursday,Emily Moore,2092,Daniel Turner
Room 17,1,22,BBA,Thursday,John Turner,2099,Daniel Turner
Room 17,1,22,BBA,Thursday,Olivia Ward,2100,Daniel Turner
Room 17,1,19,BBA,Thursday,David Martinez,2107,Daniel Turner
Room 17,1,19,BBA,Thursday,Jessica Thompson,2108,Daniel Turner
Room 17,1,20,BBA,Thursday,Matthew Perez,2115,Daniel Turner
Room 17,1,20,BBA,Thursday,Isabella Green,2116,Daniel Turner
Room 17,1,21,BBA,Thursday,Daniel Turner,2123,Daniel Turner
Room 17,1,21,BBA,Thursday,Emily Moore,2124,Daniel Turner
Room 17,1,22,BBA,Thursday,John Turner,2131,Daniel Turner
Room 17,1,22,BBA,Thursday,Olivia Ward,2132,Daniel Turner
Room 17,1,19,BBA,Thursday,David Martinez,2139,Daniel Turner
Room 17,1,19,BBA,Thursday,Jessica Thompson,2140,Daniel Turner
Room 17,1,20,BBA,Thursday,Matthew Perez,2147,Daniel Turner
Room 17,1,20,BBA,Thursday,Isabella Green,2148,Daniel Turner
Room 17,1,21,BBA,Thursday,Daniel Turner,2155,Daniel Turner
Room 17,1,21,BBA,Thursday,Emily Moore,2156,Daniel Turner
Room 17,1,22,BBA,Thursday,John Turner,2163,Daniel Turner
Room 17,1,22,BBA,Thursday,Olivia Ward,2164,Daniel Turner
Room 17,1,19,BBA,Thursday,David Martinez,2171,Daniel Turner
Room 17,1,19,BBA,Thursday,Jessica Thompson,2172,Daniel Turner
Room 17,1,20,BBA,Thursday,Matthew Perez,2179,Daniel Turner
Room 17,1,20,BBA,Thursday,Isabella Green,2180,Daniel Turner
Room 17,1,21,BBA,Thursday,Daniel Turner,2187,Daniel Turner
Room 17,1,21,BBA,Thursday,Emily Moore,2188,Daniel Turner
Room 18,1,19,BBA,Thursday,David Martinez,2198,Isabella Green
Room 18,1,19,BBA,Thursday,Jessica Thompson,2199,Isabella Green
Room 18,1,20,BBA,Thursday,Matthew Perez,2206,Isabella Green
Room 18,1,20,BBA,Thursday,Isabella Green,2207,Isabella Green
Room 18,1,21,BBA,Thursday,Daniel Turner,2214,Isabella Green
Room 18,1,21,BBA,Thursday,Emily Moore,2215,Isabella Green
Room 18,1,22,BBA,Thursday,John Turner,2222,Isabella Green
Room 18,1,22,BBA,Thursday,Olivia Ward,2223,Isabella Green
Room 18,1,19,BBA,Thursday,David Martinez,2230,Isabella Green
Room 18,1,19,BBA,Thursday,Jessica Thompson,2231,Isabella Green
Room 18,1,20,BBA,Thursday,Matthew Perez,2238,Isabella Green
Room 18,1,20,BBA,Thursday,Isabella Green,2239,Isabella Green
Room 18,1,21,BBA,Thursday,Daniel Turner,2246,Isabella Green
Room 18,1,21,BBA,Thursday,Emily Moore,2247,Isabella Green
Room 18,1,22,BBA,Thursday,John Turner,2254,Isabella Green
Room 18,1,22,BBA,Thursday,Olivia Ward,2255,Isabella Green
Room 18,1,19,BBA,Thursday,David Martinez,2262,Isabella Green
Room 18,1,19,BBA,Thursday,Jessica Thompson,2263,Isabella Green
Room 18,1,20,BBA,Thursday,Matthew Perez,2270,Isabella Green
Room 18,1,20,BBA,Thursday,Isabella Green,2271,Isabella Green
Room 18,1,21,BBA,Thursday,Daniel Turner,2278,Isabella Green
Room 18,1,21,BBA,Thursday,Emily Moore,2279,Isabella Green
Room 18,1,22,BBA,Thursday,John Turner,2286,Isabella Green
Room 18,1,22,BBA,Thursday,Olivia Ward,2287,Isabella Green
Room 18,1,19,BBA,Thursday,David Martinez,2294,Isabella Green
Room 18,1,19,BBA,Thursday,Jessica Thompson,2295,Isabella Green
Room 18,1,20,BBA,Thursday,Matthew Perez,2302,Isabella Green
Room 18,1,20,BBA,Thursday,Isabella Green,2303,Isabella Green
Room 18,1,21,BBA,Thursday,Daniel Turner,2310,Isabella Green
Room 18,1,21,BBA,Thursday,Emily Moore,2311,Isabella Green
Room 19,1,19,BBA,Thursday,David Martinez,2321,David Martinez
Room 19,1,19,BBA,Thursday,Jessica Thompson,2322,David Martinez
Room 19,1,20,BBA,Thursday,Matthew Perez,2329,David Martinez
Room 19,1,20,BBA,Thursday,Isabella Green,2330,David Martinez
Room 19,1,21,BBA,Thursday,Daniel Turner,2337,David Martinez
Room 19,1,21,BBA,Thursday,Emily Moore,2338,David Martinez
Room 19,1,22,BBA,Thursday,John Turner,2345,David Martinez
Room 19,1,22,BBA,Thursday,Olivia Ward,2346,David Martinez
Room 19,1,19,BBA,Thursday,David Martinez,2353,David Martinez
Room 19,1,19,BBA,Thursday,Jessica Thompson,2354,David Martinez
Room 19,1,20,BBA,Thursday,Matthew Perez,2361,David Martinez
Room 19,1,20,BBA,Thursday,Isabella Green,2362,David Martinez
Room 19,1,21,BBA,Thursday,Daniel Turner,2369,David Martinez
Room 19,1,21,BBA,Thursday,Emily Moore,2370,David Martinez
Room 19,1,22,BBA,Thursday,John Turner,2377,David Martinez
Room 19,1,22,BBA,Thursday,Olivia Ward,2378,David Martinez
Room 19,1,19,BBA,Thursday,David Martinez,2385,David Martinez
Room 19,1,19,BBA,Thursday,Jessica Thompson,2386,David Martinez
Room 19,1,20,BBA,Thursday,Matthew Perez,2393,David Martinez
Room 19,1,20,BBA,Thursday,Isabella Green,2394,David Martinez
Room 19,1,21,BBA,Thursday,Daniel Turner,2401,David Martinez
Room 19,1,21,BBA,Thursday,Emily Moore,2402,David Martinez
Room 19,1,22,BBA,Thursday,John Turner,2409,David Martinez
Room 19,1,22,BBA,Thursday,Olivia Ward,2410,David Martinez
Room 19,1,19,BBA,Thursday,David Martinez,2417,David Martinez
Room 19,1,19,BBA,Thursday,Jessica Thompson,2418,David Martinez
Room 19,1,20,BBA,Thursday,Matthew Perez,2425,David Martinez
Room 19,1,20,BBA,Thursday,Isabella Green,2426,David Martinez
Room 19,1,21,BBA,Thursday,Daniel Turner,2433,David Martinez
Room 19,1,21,BBA,Thursday,Emily Moore,2434,David Martinez
Room 20,1,19,BBA,Thursday,David Martinez,2444,Emily Moore
Room 20,1,19,BBA,Thursday,Jessica Thompson,2445,Emily Moore
Room 20,1,20,BBA,Thursday,Matthew Perez,2452,Emily Moore
Room 20,1,20,BBA,Thursday,Isabella Green,2453,Emily Moore
Room 20,1,21,BBA,Thursday,Daniel Turner,2460,Emily Moore
Room 20,1,21,BBA,Thursday,Emily Moore,2461,Emily Moore
Room 20,1,22,BBA,Thursday,John Turner,2468,Emily Moore
Room 20,1,22,BBA,Thursday,Olivia Ward,2469,Emily Moore
Room 20,1,19,BBA,Thursday,David Martinez,2476,Emily Moore
Room 20,1,19,BBA,Thursday,Jessica Thompson,2477,Emily Moore
Room 20,1,20,BBA,Thursday,Matthew Perez,2484,Emily Moore
Room 20,1,20,BBA,Thursday,Isabella Green,2485,Emily Moore
Room 20,1,21,BBA,Thursday,Daniel Turner,2492,Emily Moore
Room 20,1,21,BBA,Thursday,Emily Moore,2493,Emily Moore
Room 20,1,22,BBA,Thursday,John Turner,2500,Emily Moore
Room 20,1,22,BBA,Thursday,Olivia Ward,2501,Emily Moore
Room 20,1,19,BBA,Thursday,David Martinez,2508,Emily Moore
Room 20,1,19,BBA,Thursday,Jessica Thompson,2509,Emily Moore
Room 20,1,20,BBA,Thursday,Matthew Perez,2516,Emily Moore
Room 20,1,20,BBA,Thursday,Isabella Green,2517,Emily Moore
Room 20,1,21,BBA,Thursday,Daniel Turner,2524,Emily Moore
Room 20,1,21,BBA,Thursday,Emily Moore,2525,Emily Moore
Room 20,1,22,BBA,Thursday,John Turner,2532,Emily Moore
Room 20,1,22,BBA,Thursday,Olivia Ward,2533,Emily Moore
Room 20,1,19,BBA,Thursday,David Martinez,2540,Emily Moore
Room 20,1,19,BBA,Thursday,Jessica Thompson,2541,Emily Moore
Room 20,1,20,BBA,Thursday,Matthew Perez,2548,Emily Moore
Room 20,1,20,BBA,Thursday,Isabella Green,2549,Emily Moore
Room 20,1,21,BBA,Thursday,Daniel Turner,2556,Emily Moore
Room 20,1,21,BBA,Thursday,Emily Moore,2557,Emily Moore
Room 21,1,19,BBA,Thursday,David Martinez,2567,David Martinez
Room 21,1,19,BBA,Thursday,Jessica Thompson,2568,David Martinez
Room 21,1,20,BBA,Thursday,Matthew Perez,2575,David Martinez
Room 21,1,20,BBA,Thursday,Isabella Green,2576,David Martinez
Room 21,1,21,BBA,Thursday,Daniel Turner,2583,David Martinez
Room 21,1,21,BBA,Thursday,Emily Moore,2584,David Martinez
Room 21,1,22,BBA,Thursday,John Turner,2591,David Martinez
Room 21,1,22,BBA,Thursday,Olivia Ward,2592,David Martinez
Room 21,1,19,BBA,Thursday,David Martinez,2599,David Martinez
Room 21,1,19,BBA,Thursday,Jessica Thompson,2600,David Martinez
Room 21,1,20,BBA,Thursday,Matthew Perez,2607,David Martinez
Room 21,1,20,BBA,Thursday,Isabella Green,2608,David Martinez
Room 21,1,21,BBA,Thursday,Daniel Turner,2615,David Martinez
Room 21,1,21,BBA,Thursday,Emily Moore,2616,David Martinez
Room 21,1,22,BBA,Thursday,John Turner,2623,David Martinez
Room 21,1,22,BBA,Thursday,Olivia Ward,2624,David Martinez
Room 21,1,19,BBA,Thursday,David Martinez,2631,David Martinez
Room 21,1,19,BBA,Thursday,Jessica Thompson,2632,David Martinez
Room 21,1,20,BBA,Thursday,Matthew Perez,2639,David Martinez
Room 21,1,20,BBA,Thursday,Isabella Green,2640,David Martinez
Room 21,1,21,BBA,Thursday,Daniel Turner,2647,David Martinez
Room 21,1,21,BBA,Thursday,Emily Moore,2648,David Martinez
Room 21,1,22,BBA,Thursday,John Turner,2655,David Martinez
Room 21,1,22,BBA,Thursday,Olivia Ward,2656,David Martinez
Room 21,1,19,BBA,Thursday,David Martinez,2663,David Martinez
Room 21,1,19,BBA,Thursday,Jessica Thompson,2664,David Martinez
Room 21,1,20,BBA,Thursday,Matthew Perez,2671,David Martinez
Room 21,1,20,BBA,Thursday,Isabella Green,2672,David Martinez
Room 21,1,21,BBA,Thursday,Daniel Turner,2679,David Martinez
Room 21,1,21,BBA,Thursday,Emily Moore,2680,David Martinez
Room 22,1,19,BBA,Thursday,David Martinez,2690,David Martinez
Room 22,1,19,BBA,Thursday,Jessica Thompson,2691,David Martinez
Room 22,1,20,BBA,Thursday,Matthew Perez,2698,David Martinez
Room 22,1,20,BBA,Thursday,Isabella Green,2699,David Martinez
Room 22,1,21,BBA,Thursday,Daniel Turner,2706,David Martinez
Room 22,1,21,BBA,Thursday,Emily Moore,2707,David Martinez
Room 22,1,22,BBA,Thursday,John Turner,2714,David Martinez
Room 22,1,22,BBA,Thursday,Olivia Ward,2715,David Martinez
Room 22,1,19,BBA,Thursday,David Martinez,2722,David Martinez
Room 22,1,19,BBA,Thursday,Jessica Thompson,2723,David Martinez
Room 22,1,20,BBA,Thursday,Matthew Perez,2730,David Martinez
Room 22,1,20,BBA,Thursday,Isabella Green,2731,David Martinez
Room 22,1,21,BBA,Thursday,Daniel Turner,2738,David Martinez
Room 22,1,21,BBA,Thursday,Emily Moore,2739,David Martinez
Room 22,1,22,BBA,Thursday,John Turner,2746,David Martinez
Room 22,1,22,BBA,Thursday,Olivia Ward,2747,David Martinez
Room 22,1,19,BBA,Thursday,David Martinez,2754,David Martinez
Room 22,1,19,BBA,Thursday,Jessica Thompson,2755,David Martinez
Room 22,1,20,BBA,Thursday,Matthew Perez,2762,David Martinez
Room 22,1,20,BBA,Thursday,Isabella Green,2763,David Martinez
Room 22,1,21,BBA,Thursday,Daniel Turner,2770,David Martinez
Room 22,1,21,BBA,Thursday,Emily Moore,2771,David Martinez
Room 22,1,22,BBA,Thursday,John Turner,2778,David Martinez
Room 22,1,22,BBA,Thursday,Olivia Ward,2779,David Martinez
Room 22,1,19,BBA,Thursday,David Martinez,2786,David Martinez
Room 22,1,19,BBA,Thursday,Jessica Thompson,2787,David Martinez
Room 22,1,20,BBA,Thursday,Matthew Perez,2794,David Martinez
Room 22,1,20,BBA,Thursday,Isabella Green,2795,David Martinez
Room 22,1,21,BBA,Thursday,Daniel Turner,2802,David Martinez
Room 22,1,21,BBA,Thursday,Emily Moore,2803,David Martinez
